yaw,pitch,roll,accelx,accely,accelz
50.45,-3.27,-10.49,0.49,-1.03,9.2
49.72,-37.19,11.82,0.0,0.0,-0.0
49.72,-37.19,11.82,0.0,0.0,-0.0
49.72,-37.19,11.82,0.0,0.0,-0.0
50.12,-2.59,-10.69,-0.13,-1.08,8.89
50.12,-2.59,-10.69,-0.13,-1.08,8.89
50.02,-2.52,-10.89,-0.56,-1.11,8.52
49.92,-2.41,-10.94,-0.93,-1.14,8.18
49.92,-2.41,-10.94,-0.93,-1.14,8.18
49.86,-2.36,-10.8,-1.26,-1.18,7.97
49.86,-2.36,-10.8,-1.26,-1.18,7.97
49.83,-2.37,-10.54,-1.57,-1.2,7.94
49.88,-2.45,-10.25,-1.81,-1.16,7.98
49.88,-2.45,-10.25,-1.81,-1.16,7.98
49.99,-2.57,-10.01,-1.95,-1.1,8.1
49.99,-2.57,-10.01,-1.95,-1.1,8.1
50.14,-2.66,-9.78,-1.88,-0.95,8.02
50.32,-2.74,-9.54,-1.72,-0.81,7.93
50.32,-2.74,-9.54,-1.72,-0.81,7.93
50.46,-2.83,-9.21,-1.6,-0.68,7.89
50.46,-2.83,-9.21,-1.6,-0.68,7.89
50.53,-2.98,-8.85,-1.67,-0.6,7.91
50.53,-2.98,-8.85,-1.67,-0.6,7.91
50.54,-3.19,-8.52,-1.92,-0.61,7.96
50.54,-3.46,-8.2,-2.32,-0.68,8.03
50.54,-3.46,-8.2,-2.32,-0.68,8.03
50.58,-3.78,-7.87,-2.8,-0.76,8.09
50.72,-4.12,-7.59,-3.3,-0.81,8.1
50.72,-4.12,-7.59,-3.3,-0.81,8.1
51.0,-4.45,-7.34,-3.71,-0.82,8.04
51.0,-4.45,-7.34,-3.71,-0.82,8.04
51.42,-4.75,-7.08,-3.95,-0.78,7.94
51.42,-4.75,-7.08,-3.95,-0.78,7.94
51.99,-5.05,-6.75,-4.03,-0.71,7.84
52.65,-5.32,-6.35,-4.02,-0.61,7.79
52.65,-5.32,-6.35,-4.02,-0.61,7.79
53.39,-5.61,-5.88,-3.99,-0.5,7.78
54.19,-5.9,-5.35,-3.97,-0.4,7.84
54.19,-5.9,-5.35,-3.97,-0.4,7.84
55.06,-6.23,-4.8,-4.0,-0.31,7.98
55.06,-6.23,-4.8,-4.0,-0.31,7.98
56.02,-6.6,-4.25,-4.06,-0.17,8.12
57.1,-6.97,-3.74,-4.07,0.0,8.24
57.1,-6.97,-3.74,-4.07,0.0,8.24
58.29,-7.35,-3.25,-4.03,0.19,8.34
58.29,-7.35,-3.25,-4.03,0.19,8.34
59.58,-7.73,-2.75,-3.92,0.37,8.43
60.94,-8.07,-2.25,-3.77,0.54,8.52
60.94,-8.07,-2.25,-3.77,0.54,8.52
62.38,-8.4,-1.74,-3.58,0.72,8.61
62.38,-8.4,-1.74,-3.58,0.72,8.61
63.87,-8.67,-1.24,-3.31,0.91,8.68
63.87,-8.67,-1.24,-3.31,0.91,8.68
65.39,-8.91,-0.74,-2.97,1.11,8.72
66.94,-9.15,-0.22,-2.58,1.32,8.74
66.94,-9.15,-0.22,-2.58,1.32,8.74
68.47,-9.4,0.35,-2.18,1.52,8.79
68.47,-9.4,0.35,-2.18,1.52,8.79
69.97,-9.63,0.99,-1.75,1.69,8.87
69.97,-9.63,0.99,-1.75,1.69,8.87
71.4,-9.87,1.7,-1.38,1.84,9.0
71.4,-9.87,1.7,-1.38,1.84,9.0
72.76,-10.19,2.45,-1.08,1.98,9.16
74.09,-10.66,3.22,-0.83,2.09,9.33
74.09,-10.66,3.22,-0.83,2.09,9.33
75.4,-11.33,4.01,-0.66,2.19,9.46
75.4,-11.33,4.01,-0.66,2.19,9.46
76.69,-12.14,4.81,-0.56,2.29,9.55
76.69,-12.14,4.81,-0.56,2.29,9.55
77.93,-12.99,5.64,-0.54,2.38,9.62
77.93,-12.99,5.64,-0.54,2.38,9.62
79.16,-13.76,6.47,-0.57,2.47,9.67
80.4,-14.38,7.29,-0.6,2.54,9.7
80.4,-14.38,7.29,-0.6,2.54,9.7
81.69,-14.81,8.01,-0.52,2.6,9.73
81.69,-14.81,8.01,-0.52,2.6,9.73
83.07,-15.03,8.64,-0.3,2.68,9.75
