yaw,pitch,roll,accelx,accely,accelz
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
2.03,-6.92,28.69,-4.1,4.25,9.8
1.65,-6.68,28.73,-2.98,3.08,9.8
1.65,-6.68,28.73,-2.98,3.08,9.8
1.27,-6.45,28.89,-2.41,2.28,9.8
1.27,-6.45,28.89,-2.41,2.28,9.8
0.91,-6.17,29.3,-2.21,1.78,9.8
0.91,-6.17,29.3,-2.21,1.78,9.8
0.58,-5.71,29.91,-2.22,1.59,9.8
0.58,-5.71,29.91,-2.22,1.59,9.8
0.25,-4.91,30.51,-2.33,1.66,9.8
-0.1,-3.74,30.76,-2.45,1.9,9.81
-0.1,-3.74,30.76,-2.45,1.9,9.81
-0.5,-2.23,30.44,-2.48,2.19,9.81
-0.91,-0.46,29.48,-2.49,2.4,9.81
-0.91,-0.46,29.48,-2.49,2.4,9.81
-1.27,1.44,28.05,-2.51,2.47,9.81
-1.27,1.44,28.05,-2.51,2.47,9.81
-1.52,3.25,26.21,-2.57,2.45,9.81
-1.52,3.25,26.21,-2.57,2.45,9.81
-1.59,4.82,24.09,-2.67,2.37,9.81
-1.59,4.82,24.09,-2.67,2.37,9.81
-1.44,6.13,21.85,-2.69,2.32,9.81
-1.13,7.18,19.57,-2.53,2.25,9.81
-1.13,7.18,19.57,-2.53,2.25,9.81
-0.72,8.05,17.27,-2.27,2.02,9.81
-0.72,8.05,17.27,-2.27,2.02,9.81
-0.26,8.76,14.93,-2.05,1.68,9.59
-0.26,8.76,14.93,-2.05,1.68,9.59
0.25,9.37,12.63,-1.88,1.37,9.14
0.25,9.37,12.63,-1.88,1.37,9.14
0.75,9.93,10.5,-1.81,1.11,8.59
1.21,10.45,8.66,-1.85,0.89,8.13
1.21,10.45,8.66,-1.85,0.89,8.13
1.64,10.89,7.0,-1.91,0.7,7.81
2.07,11.27,5.39,-2.01,0.5,7.55
2.07,11.27,5.39,-2.01,0.5,7.55
2.53,11.52,3.7,-2.14,0.23,7.24
2.53,11.52,3.7,-2.14,0.23,7.24
3.08,11.5,1.86,-2.28,-0.06,6.8
3.08,11.5,1.86,-2.28,-0.06,6.8
3.69,11.27,0.08,-2.43,-0.29,6.24
3.69,11.27,0.08,-2.43,-0.29,6.24
4.29,10.94,-1.49,-2.56,-0.52,5.7
4.86,10.52,-2.88,-2.67,-0.77,5.24
4.86,10.52,-2.88,-2.67,-0.77,5.24
5.44,10.03,-4.15,-2.77,-1.04,4.88
5.44,10.03,-4.15,-2.77,-1.04,4.88
6.02,9.49,-5.23,-2.9,-1.28,4.64
6.59,8.92,-6.08,-3.06,-1.46,4.56
6.59,8.92,-6.08,-3.06,-1.46,4.56
7.21,8.35,-6.8,-3.25,-1.52,4.57
7.21,8.35,-6.8,-3.25,-1.52,4.57
7.89,7.84,-7.47,-3.48,-1.52,4.63
7.89,7.84,-7.47,-3.48,-1.52,4.63
8.68,7.41,-8.05,-3.69,-1.44,4.65
9.64,6.97,-8.61,-3.84,-1.33,4.62
9.64,6.97,-8.61,-3.84,-1.33,4.62
10.77,6.57,-9.09,-3.84,-1.17,4.56
10.77,6.57,-9.09,-3.84,-1.17,4.56
12.07,6.21,-9.46,-3.68,-0.97,4.43
12.07,6.21,-9.46,-3.68,-0.97,4.43
13.53,5.87,-9.8,-3.35,-0.73,4.24
15.09,5.52,-10.04,-2.87,-0.54,4.02
15.09,5.52,-10.04,-2.87,-0.54,4.02
16.7,5.16,-10.06,-2.34,-0.38,3.85
16.7,5.16,-10.06,-2.34,-0.38,3.85
18.29,4.79,-9.88,-1.87,-0.2,3.79
18.29,4.79,-9.88,-1.87,-0.2,3.79
19.83,4.45,-9.59,-1.5,0.03,3.78
21.34,4.14,-9.18,-1.23,0.28,3.76
21.34,4.14,-9.18,-1.23,0.28,3.76
22.83,3.86,-8.66,-1.02,0.54,3.75
24.32,3.58,-8.02,-0.81,0.79,3.73
24.32,3.58,-8.02,-0.81,0.79,3.73
25.81,3.29,-7.27,-0.54,1.02,3.69
25.81,3.29,-7.27,-0.54,1.02,3.69
27.29,2.92,-6.41,-0.27,1.2,3.69
27.29,2.92,-6.41,-0.27,1.2,3.69
28.74,2.45,-5.4,-0.02,1.29,3.79
28.74,2.45,-5.4,-0.02,1.29,3.79
