yaw,pitch,roll,accelx,accely,accelz
115.58,11.75,14.16,-2.55,2.93,8.63
49.49,-37.72,12.6,0.0,0.0,-0.0
49.49,-37.72,12.6,0.0,0.0,-0.0
49.49,-37.72,12.6,0.0,0.0,-0.0
114.96,11.18,14.38,-1.67,2.24,9.07
114.96,11.18,14.38,-1.67,2.24,9.07
115.04,11.13,14.35,-0.91,1.75,9.26
115.04,11.13,14.35,-0.91,1.75,9.26
115.02,11.04,14.4,-0.43,1.39,9.4
115.02,11.04,14.4,-0.43,1.39,9.4
114.94,10.83,14.54,-0.24,1.11,9.51
114.82,10.54,14.79,-0.31,0.96,9.59
114.82,10.54,14.79,-0.31,0.96,9.59
114.73,10.28,15.17,-0.55,0.95,9.65
114.73,10.28,15.17,-0.55,0.95,9.65
114.73,10.19,15.74,-0.85,1.1,9.69
114.73,10.19,15.74,-0.85,1.1,9.69
114.87,10.34,16.57,-1.02,1.36,9.72
115.16,10.74,17.57,-0.99,1.66,9.74
115.16,10.74,17.57,-0.99,1.66,9.74
115.51,11.16,18.39,-0.71,1.98,9.76
115.51,11.16,18.39,-0.71,1.98,9.76
115.85,11.53,18.92,-0.27,2.4,9.77
115.85,11.53,18.92,-0.27,2.4,9.77
116.09,11.62,19.03,0.2,2.85,9.78
116.19,11.42,18.68,0.57,3.22,9.79
116.19,11.42,18.68,0.57,3.22,9.79
116.12,10.96,17.98,0.73,3.48,9.79
116.12,10.96,17.98,0.73,3.48,9.79
115.91,10.31,17.05,0.68,3.63,9.8
115.91,10.31,17.05,0.68,3.63,9.8
115.61,9.46,15.9,0.44,3.73,9.8
115.61,9.46,15.9,0.44,3.73,9.8
115.27,8.46,14.54,0.12,3.8,9.8
115.27,8.46,14.54,0.12,3.8,9.8
114.93,7.34,13.08,-0.27,3.81,9.8
114.64,6.1,11.56,-0.74,3.73,9.8
114.64,6.1,11.56,-0.74,3.73,9.8
114.41,4.85,10.03,-1.22,3.61,9.8
114.41,4.85,10.03,-1.22,3.61,9.8
