yaw,pitch,roll,accelx,accely,accelz
-5.68,-1.4,25.86,2.43,2.31,9.81
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
-5.49,-1.88,25.79,2.14,2.12,9.81
-5.55,-1.96,25.76,1.71,2.07,9.81
-5.55,-1.96,25.76,1.71,2.07,9.81
-5.66,-2.04,25.87,1.21,1.94,9.81
-5.66,-2.04,25.87,1.21,1.94,9.81
-5.76,-2.12,26.22,0.59,1.79,9.81
-5.76,-2.12,26.22,0.59,1.79,9.81
-5.78,-2.16,26.83,-0.12,1.66,9.81
-5.78,-2.16,26.83,-0.12,1.66,9.81
-5.69,-2.13,27.6,-0.75,1.59,9.81
-5.51,-1.99,28.37,-1.2,1.61,9.81
-5.51,-1.99,28.37,-1.2,1.61,9.81
-5.21,-1.87,29.21,-1.59,1.81,9.81
-4.8,-1.86,30.18,-1.98,2.21,9.81
-4.8,-1.86,30.18,-1.98,2.21,9.81
-4.25,-1.95,31.09,-2.17,2.69,9.81
-4.25,-1.95,31.09,-2.17,2.69,9.81
-3.64,-2.08,31.59,-2.06,3.29,9.81
-3.64,-2.08,31.59,-2.06,3.29,9.81
-3.08,-2.16,31.61,-1.75,4.01,9.81
-2.66,-2.11,31.24,-1.36,4.66,9.81
-2.66,-2.11,31.24,-1.36,4.66,9.81
-2.43,-1.92,30.46,-1.0,5.22,9.81
-2.43,-1.92,30.46,-1.0,5.22,9.81
-2.37,-1.64,29.35,-0.72,5.7,9.81
-2.37,-1.64,29.35,-0.72,5.7,9.81
-2.45,-1.35,27.97,-0.58,6.06,9.81
-2.6,-1.17,26.23,-0.61,6.27,9.81
-2.6,-1.17,26.23,-0.61,6.27,9.81
-2.77,-1.15,24.21,-0.85,6.39,9.81
-2.88,-1.31,22.1,-1.27,6.43,9.81
-2.88,-1.31,22.1,-1.27,6.43,9.81
-2.9,-1.61,19.86,-1.73,6.4,9.81
-2.9,-1.61,19.86,-1.73,6.4,9.81
-2.77,-1.99,17.44,-2.09,6.3,9.81
-2.77,-1.99,17.44,-2.09,6.3,9.81
-2.49,-2.46,14.91,-2.34,6.11,9.81
-2.06,-2.93,12.42,-2.49,5.87,9.75
-2.06,-2.93,12.42,-2.49,5.87,9.75
-1.5,-3.37,10.04,-2.59,5.59,9.52
-1.5,-3.37,10.04,-2.59,5.59,9.52
-0.79,-3.73,7.85,-2.59,5.34,9.18
0.04,-3.95,5.86,-2.49,5.12,8.83
0.04,-3.95,5.86,-2.49,5.12,8.83
