yaw,pitch,roll,accelx,accely,accelz
135.41,-5.03,-33.28,0.25,-2.18,6.08
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
134.93,-6.4,-31.11,0.54,-0.48,7.11
134.93,-6.4,-31.11,0.54,-0.48,7.11
133.36,-7.72,-28.88,0.5,0.84,7.82
133.36,-7.72,-28.88,0.5,0.84,7.82
131.73,-9.04,-26.66,0.35,1.74,8.35
130.13,-10.19,-24.54,0.23,2.43,8.74
130.13,-10.19,-24.54,0.23,2.43,8.74
128.53,-11.16,-22.57,0.25,2.87,9.02
128.53,-11.16,-22.57,0.25,2.87,9.02
126.98,-11.97,-20.76,0.39,3.17,9.23
126.98,-11.97,-20.76,0.39,3.17,9.23
125.4,-12.77,-18.99,0.54,3.52,9.38
123.77,-13.65,-17.18,0.64,3.86,9.49
123.77,-13.65,-17.18,0.64,3.86,9.49
122.06,-14.64,-15.29,0.63,4.22,9.58
122.06,-14.64,-15.29,0.63,4.22,9.58
120.25,-15.78,-13.21,0.35,4.51,9.64
118.42,-17.01,-11.07,0.06,4.63,9.68
118.42,-17.01,-11.07,0.06,4.63,9.68
116.58,-18.11,-9.08,-0.2,4.71,9.71
116.58,-18.11,-9.08,-0.2,4.71,9.71
114.71,-19.11,-7.3,-0.44,4.87,9.74
114.71,-19.11,-7.3,-0.44,4.87,9.74
112.76,-20.07,-5.68,-0.72,5.08,9.76
110.73,-21.06,-4.16,-1.09,5.27,9.77
108.64,-22.05,-2.74,-1.54,5.36,9.78
108.64,-22.05,-2.74,-1.54,5.36,9.78
106.55,-23.02,-1.55,-1.99,5.31,9.79
106.55,-23.02,-1.55,-1.99,5.31,9.79
104.51,-23.9,-0.59,-2.35,5.13,9.79
102.55,-24.66,0.25,-2.62,4.92,9.8
102.55,-24.66,0.25,-2.62,4.92,9.8
100.63,-25.37,1.06,-2.84,4.76,9.8
100.63,-25.37,1.06,-2.84,4.76,9.8
98.73,-26.07,1.91,-3.07,4.72,9.8
96.86,-26.76,2.79,-3.34,4.78,9.8
96.86,-26.76,2.79,-3.34,4.78,9.8
95.02,-27.41,3.61,-3.62,4.82,9.8
95.02,-27.41,3.61,-3.62,4.82,9.8
93.27,-27.96,4.34,-3.83,4.78,9.8
93.27,-27.96,4.34,-3.83,4.78,9.8
91.66,-28.35,4.91,-3.81,4.63,9.8
91.66,-28.35,4.91,-3.81,4.63,9.8
90.13,-28.51,5.34,-3.57,4.49,9.8
88.6,-28.59,5.71,-3.37,4.39,9.81
88.6,-28.59,5.71,-3.37,4.39,9.81
87.04,-28.72,6.14,-3.35,4.37,9.81
85.47,-28.98,6.64,-3.5,4.43,9.81
85.47,-28.98,6.64,-3.5,4.43,9.81
83.93,-29.36,7.03,-3.74,4.49,9.81
83.93,-29.36,7.03,-3.74,4.49,9.81
82.5,-29.77,7.21,-3.96,4.49,9.81
82.5,-29.77,7.21,-3.96,4.49,9.81
81.16,-30.15,7.22,-4.1,4.46,9.81
79.93,-30.45,7.01,-4.19,4.39,9.81
79.93,-30.45,7.01,-4.19,4.39,9.81
78.73,-30.66,6.64,-4.25,4.31,9.81
78.73,-30.66,6.64,-4.25,4.31,9.81
77.53,-30.76,6.18,-4.31,4.25,9.81
77.53,-30.76,6.18,-4.31,4.25,9.81
76.33,-30.74,5.73,-4.4,4.17,9.81
75.1,-30.64,5.26,-4.53,4.05,9.81
75.1,-30.64,5.26,-4.53,4.05,9.81
73.89,-30.52,4.73,-4.72,3.87,9.81
73.89,-30.52,4.73,-4.72,3.87,9.81
72.74,-30.42,4.09,-4.88,3.65,9.81
71.7,-30.39,3.41,-4.97,3.37,9.81
71.7,-30.39,3.41,-4.97,3.37,9.81
70.79,-30.5,2.71,-4.99,3.11,9.81
69.98,-30.75,2.02,-5.02,2.92,9.81
69.98,-30.75,2.02,-5.02,2.92,9.81
69.24,-31.12,1.36,-5.14,2.78,9.81
69.24,-31.12,1.36,-5.14,2.78,9.81
68.62,-31.6,0.68,-5.3,2.7,9.81
68.62,-31.6,0.68,-5.3,2.7,9.81
68.1,-32.16,-0.02,-5.49,2.66,9.81
67.71,-32.68,-0.83,-5.64,2.62,9.81
67.71,-32.68,-0.83,-5.64,2.62,9.81
67.41,-33.13,-1.79,-5.73,2.6,9.81
67.41,-33.13,-1.79,-5.73,2.6,9.81
67.22,-33.51,-2.91,-5.79,2.62,9.81
67.11,-33.8,-4.08,-5.82,2.68,9.81
67.11,-33.8,-4.08,-5.82,2.68,9.81
67.06,-33.94,-5.28,-5.8,2.78,9.81
67.06,-33.94,-5.28,-5.8,2.78,9.81
66.97,-33.83,-6.59,-5.68,2.86,9.81
66.97,-33.83,-6.59,-5.68,2.86,9.81
66.8,-33.42,-7.99,-5.46,2.91,9.81
66.51,-32.72,-9.42,-5.17,2.87,9.69
66.51,-32.72,-9.42,-5.17,2.87,9.69
66.17,-31.89,-10.89,-4.87,2.78,9.39
66.17,-31.89,-10.89,-4.87,2.78,9.39
65.82,-31.07,-12.38,-4.57,2.64,8.96
65.82,-31.07,-12.38,-4.57,2.64,8.96
65.54,-30.35,-13.85,-4.26,2.45,8.5
65.41,-29.82,-15.22,-3.99,2.21,8.14
65.41,-29.82,-15.22,-3.99,2.21,8.14
65.43,-29.47,-16.49,-3.75,2.04,7.96
65.52,-29.19,-17.65,-3.58,1.95,7.96
65.52,-29.19,-17.65,-3.58,1.95,7.96
65.57,-28.91,-18.78,-3.48,1.9,8.07
65.57,-28.91,-18.78,-3.48,1.9,8.07
65.49,-28.57,-19.97,-3.43,1.84,8.13
65.49,-28.57,-19.97,-3.43,1.84,8.13
65.29,-28.16,-21.25,-3.4,1.72,8.07
65.29,-28.16,-21.25,-3.4,1.72,8.07
65.01,-27.7,-22.63,-3.38,1.5,7.89
64.73,-27.3,-24.12,-3.4,1.22,7.59
64.73,-27.3,-24.12,-3.4,1.22,7.59
64.58,-27.05,-25.7,-3.48,0.94,7.24
64.58,-27.05,-25.7,-3.48,0.94,7.24
64.66,-26.98,-27.31,-3.61,0.65,6.94
64.66,-26.98,-27.31,-3.61,0.65,6.94
65.03,-27.02,-28.86,-3.75,0.42,6.77
65.6,-27.05,-30.32,-3.87,0.29,6.77
65.6,-27.05,-30.32,-3.87,0.29,6.77
66.18,-26.92,-31.67,-3.93,0.2,6.89
66.18,-26.92,-31.67,-3.93,0.2,6.89
66.56,-26.48,-32.94,-3.93,0.06,7.0
66.56,-26.48,-32.94,-3.93,0.06,7.0
66.67,-25.76,-34.22,-3.87,-0.1,6.96
66.65,-24.89,-35.52,-3.79,-0.27,6.74
66.65,-24.89,-35.52,-3.79,-0.27,6.74
66.73,-24.03,-36.75,-3.68,-0.43,6.47
66.73,-24.03,-36.75,-3.68,-0.43,6.47
67.03,-23.22,-37.89,-3.55,-0.62,6.29
67.58,-22.49,-38.96,-3.41,-0.79,6.21
67.58,-22.49,-38.96,-3.41,-0.79,6.21
68.36,-21.79,-39.99,-3.29,-0.94,6.23
69.33,-21.09,-40.98,-3.19,-1.05,6.32
69.33,-21.09,-40.98,-3.19,-1.05,6.32
70.43,-20.35,-41.94,-3.09,-1.1,6.43
70.43,-20.35,-41.94,-3.09,-1.1,6.43
71.58,-19.52,-42.87,-2.92,-1.11,6.51
71.58,-19.52,-42.87,-2.92,-1.11,6.51
72.78,-18.59,-43.83,-2.71,-1.1,6.48
74.08,-17.63,-44.78,-2.46,-1.07,6.38
74.08,-17.63,-44.78,-2.46,-1.07,6.38
75.51,-16.66,-45.65,-2.17,-1.03,6.25
75.51,-16.66,-45.65,-2.17,-1.03,6.25
77.06,-15.66,-46.38,-1.83,-1.01,6.18
78.66,-14.66,-46.95,-1.45,-1.02,6.17
80.26,-13.65,-47.43,-1.07,-1.05,6.22
80.26,-13.65,-47.43,-1.07,-1.05,6.22
81.77,-12.64,-47.82,-0.71,-1.1,6.27
81.77,-12.64,-47.82,-0.71,-1.1,6.27
83.23,-11.66,-48.2,-0.39,-1.14,6.29
83.23,-11.66,-48.2,-0.39,-1.14,6.29
84.69,-10.77,-48.54,-0.18,-1.2,6.32
84.69,-10.77,-48.54,-0.18,-1.2,6.32
86.19,-9.97,-48.82,-0.06,-1.22,6.35
87.74,-9.26,-49.1,0.02,-1.23,6.34
87.74,-9.26,-49.1,0.02,-1.23,6.34
89.31,-8.61,-49.4,0.12,-1.25,6.28
89.31,-8.61,-49.4,0.12,-1.25,6.28
90.89,-7.97,-49.69,0.3,-1.3,6.2
90.89,-7.97,-49.69,0.3,-1.3,6.2
92.45,-7.36,-49.94,0.52,-1.38,6.1
93.94,-6.81,-50.18,0.72,-1.46,5.96
93.94,-6.81,-50.18,0.72,-1.46,5.96
95.44,-6.35,-50.38,0.85,-1.55,5.8
95.44,-6.35,-50.38,0.85,-1.55,5.8
96.92,-6.02,-50.57,0.89,-1.62,5.63
96.92,-6.02,-50.57,0.89,-1.62,5.63
98.47,-5.83,-50.7,0.82,-1.7,5.5
100.16,-5.77,-50.69,0.66,-1.78,5.48
100.16,-5.77,-50.69,0.66,-1.78,5.48
102.01,-5.83,-50.61,0.45,-1.84,5.57
102.01,-5.83,-50.61,0.45,-1.84,5.57
104.06,-5.97,-50.52,0.22,-1.86,5.74
104.06,-5.97,-50.52,0.22,-1.86,5.74
106.32,-6.17,-50.42,0.02,-1.83,6.0
108.68,-6.36,-50.35,-0.07,-1.8,6.31
108.68,-6.36,-50.35,-0.07,-1.8,6.31
111.06,-6.48,-50.4,-0.03,-1.8,6.55
113.4,-6.51,-50.67,0.09,-1.78,6.59
113.4,-6.51,-50.67,0.09,-1.78,6.59
115.75,-6.51,-51.17,0.27,-1.76,6.34
115.75,-6.51,-51.17,0.27,-1.76,6.34
118.19,-6.52,-51.8,0.49,-1.78,5.88
118.19,-6.52,-51.8,0.49,-1.78,5.88
120.68,-6.65,-52.38,0.73,-1.8,5.36
123.19,-6.92,-52.78,0.96,-1.84,4.94
123.19,-6.92,-52.78,0.96,-1.84,4.94
125.63,-7.36,-52.94,1.18,-1.85,4.72
127.82,-7.98,-52.84,1.31,-1.84,4.74
127.82,-7.98,-52.84,1.31,-1.84,4.74
129.6,-8.72,-52.48,1.28,-1.8,4.97
130.87,-9.48,-51.95,1.11,-1.73,5.28
130.87,-9.48,-51.95,1.11,-1.73,5.28
131.7,-10.17,-51.29,0.84,-1.68,5.57
131.7,-10.17,-51.29,0.84,-1.68,5.57
132.17,-10.7,-50.56,0.56,-1.65,5.71
132.4,-11.07,-49.69,0.3,-1.64,5.74
132.4,-11.07,-49.69,0.3,-1.64,5.74
132.47,-11.31,-48.65,0.14,-1.61,5.71
132.47,-11.31,-48.65,0.14,-1.61,5.71
132.46,-11.49,-47.35,0.07,-1.54,5.75
132.46,-11.49,-47.35,0.07,-1.54,5.75
132.4,-11.65,-45.79,0.11,-1.41,5.98
132.4,-11.65,-45.79,0.11,-1.41,5.98
132.36,-11.81,-44.06,0.24,-1.21,6.35
132.3,-12.02,-42.23,0.4,-0.95,6.81
132.3,-12.02,-42.23,0.4,-0.95,6.81
132.23,-12.28,-40.39,0.54,-0.67,7.29
132.23,-12.28,-40.39,0.54,-0.67,7.29
132.14,-12.6,-38.58,0.61,-0.41,7.75
132.05,-12.93,-36.86,0.71,-0.24,8.11
132.05,-12.93,-36.86,0.71,-0.24,8.11
131.94,-13.23,-35.22,0.86,-0.14,8.37
131.94,-13.23,-35.22,0.86,-0.14,8.37
131.79,-13.54,-33.63,1.02,-0.07,8.53
131.59,-13.92,-32.04,1.1,-0.02,8.68
131.59,-13.92,-32.04,1.1,-0.02,8.68
131.33,-14.45,-30.44,1.08,0.09,8.86
131.33,-14.45,-30.44,1.08,0.09,8.86
131.03,-15.1,-28.84,1.01,0.23,9.06
131.03,-15.1,-28.84,1.01,0.23,9.06
130.7,-15.8,-27.35,0.96,0.3,9.2
130.7,-15.8,-27.35,0.96,0.3,9.2
130.33,-16.46,-25.99,0.98,0.33,9.19
129.9,-17.11,-24.72,0.99,0.36,9.01
129.9,-17.11,-24.72,0.99,0.36,9.01
129.4,-17.83,-23.37,0.93,0.44,8.7
128.81,-18.69,-21.78,0.76,0.59,8.47
128.81,-18.69,-21.78,0.76,0.59,8.47
128.17,-19.66,-19.82,0.5,0.73,8.48
128.17,-19.66,-19.82,0.5,0.73,8.48
127.53,-20.58,-17.59,0.28,0.79,8.78
127.53,-20.58,-17.59,0.28,0.79,8.78
126.92,-21.33,-15.31,0.16,0.84,9.06
126.33,-21.91,-13.1,0.06,0.95,9.25
126.33,-21.91,-13.1,0.06,0.95,9.25
125.74,-22.45,-10.87,-0.08,1.13,9.4
125.15,-22.99,-8.56,-0.28,1.38,9.51
125.15,-22.99,-8.56,-0.28,1.38,9.51
124.59,-23.5,-6.2,-0.54,1.61,9.59
124.59,-23.5,-6.2,-0.54,1.61,9.59
124.09,-23.88,-3.9,-0.76,1.81,9.65
124.09,-23.88,-3.9,-0.76,1.81,9.65
123.69,-23.97,-1.73,-0.81,1.89,9.69
