yaw,pitch,roll,accelx,accely,accelz
15.28,-5.49,45.13,0.43,3.34,8.43
49.49,-37.72,12.6,0.0,0.0,-0.0
49.49,-37.72,12.6,0.0,0.0,-0.0
15.27,-5.51,45.36,0.28,2.45,7.6
15.3,-5.58,45.88,0.02,1.0,6.59
15.3,-5.58,45.88,0.02,1.0,6.59
15.37,-5.57,46.23,-0.17,-0.03,5.98
15.37,-5.57,46.23,-0.17,-0.03,5.98
15.47,-5.49,46.41,-0.33,-0.78,5.51
15.47,-5.49,46.41,-0.33,-0.78,5.51
15.6,-5.42,46.56,-0.43,-1.34,5.11
15.76,-5.36,46.65,-0.42,-1.81,4.72
15.76,-5.36,46.65,-0.42,-1.81,4.72
15.88,-5.34,46.79,-0.37,-2.15,4.39
15.88,-5.34,46.79,-0.37,-2.15,4.39
15.97,-5.27,47.08,-0.34,-2.31,4.11
16.02,-5.12,47.52,-0.37,-2.36,3.94
16.02,-5.12,47.52,-0.37,-2.36,3.94
16.08,-4.89,48.08,-0.46,-2.28,3.7
16.08,-4.89,48.08,-0.46,-2.28,3.7
16.15,-4.58,48.77,-0.59,-2.27,3.73
16.28,-4.2,49.5,-0.7,-2.26,3.87
16.28,-4.2,49.5,-0.7,-2.26,3.87
16.48,-3.87,50.2,-0.71,-2.28,4.05
16.48,-3.87,50.2,-0.71,-2.28,4.05
16.75,-3.64,50.85,-0.65,-2.3,4.2
17.07,-3.57,51.47,-0.53,-2.3,4.32
17.07,-3.57,51.47,-0.53,-2.3,4.32
17.4,-3.64,52.15,-0.32,-2.23,4.41
17.4,-3.64,52.15,-0.32,-2.23,4.41
17.69,-3.83,52.91,-0.13,-2.06,4.55
17.69,-3.83,52.91,-0.13,-2.06,4.55
17.93,-4.06,53.78,0.03,-1.82,4.76
18.1,-4.25,54.72,0.16,-1.59,5.05
18.1,-4.25,54.72,0.16,-1.59,5.05
18.22,-4.33,55.61,0.23,-1.45,5.31
18.22,-4.33,55.61,0.23,-1.45,5.31
18.36,-4.33,56.42,0.21,-1.4,5.47
18.51,-4.33,57.23,0.12,-1.34,5.49
