yaw,pitch,roll,accelx,accely,accelz
108.85,-0.29,-18.33,3.72,-0.57,8.13
-180.0,-180.0,180.0,0.0,0.0,-0.0
-180.0,-180.0,180.0,0.0,0.0,-0.0
110.52,0.51,-18.16,3.35,-0.89,8.17
110.57,0.5,-18.08,2.47,-1.21,8.16
110.57,0.5,-18.08,2.47,-1.21,8.16
110.6,0.64,-18.0,1.86,-1.47,8.1
110.6,0.64,-18.0,1.86,-1.47,8.1
110.58,0.86,-17.87,1.36,-1.64,8.02
110.58,0.86,-17.87,1.36,-1.64,8.02
110.53,1.16,-17.7,0.94,-1.74,7.95
110.48,1.5,-17.49,0.59,-1.76,7.88
110.48,1.5,-17.49,0.59,-1.76,7.88
110.47,1.91,-17.31,0.39,-1.72,7.76
110.47,1.91,-17.31,0.39,-1.72,7.76
110.47,2.4,-17.14,0.33,-1.62,7.59
110.47,2.93,-16.97,0.35,-1.48,7.38
110.47,2.93,-16.97,0.35,-1.48,7.38
110.44,3.51,-16.76,0.43,-1.41,7.24
110.44,3.51,-16.76,0.43,-1.41,7.24
110.39,4.06,-16.64,0.52,-1.36,7.17
110.29,4.71,-16.58,0.65,-1.29,6.85
110.29,4.71,-16.58,0.65,-1.29,6.85
110.2,5.34,-16.67,0.76,-1.3,6.39
110.2,5.34,-16.67,0.76,-1.3,6.39
110.12,5.93,-16.85,0.84,-1.3,5.82
110.12,5.93,-16.85,0.84,-1.3,5.82
110.13,6.39,-16.97,0.93,-1.33,5.2
110.18,6.69,-16.97,1.08,-1.34,4.64
110.18,6.69,-16.97,1.08,-1.34,4.64
110.31,6.78,-16.81,1.23,-1.31,4.16
110.31,6.78,-16.81,1.23,-1.31,4.16
110.43,6.66,-16.43,1.34,-1.2,3.75
110.43,6.66,-16.43,1.34,-1.2,3.75
110.5,6.32,-15.67,1.38,-1.01,3.56
110.5,6.32,-15.67,1.38,-1.01,3.56
110.51,5.75,-14.46,1.3,-0.79,3.68
110.44,5.05,-13.12,1.08,-0.68,3.99
110.44,5.05,-13.12,1.08,-0.68,3.99
110.36,4.28,-11.84,0.75,-0.62,4.3
110.36,4.28,-11.84,0.75,-0.62,4.3
110.32,3.48,-10.44,0.4,-0.55,4.57
110.32,3.48,-10.44,0.4,-0.55,4.57
110.36,2.72,-8.8,0.09,-0.47,4.89
110.47,2.03,-6.91,-0.17,-0.34,5.32
110.47,2.03,-6.91,-0.17,-0.34,5.32
110.64,1.46,-4.86,-0.39,-0.12,5.86
110.9,0.98,-2.73,-0.57,0.16,6.48
110.9,0.98,-2.73,-0.57,0.16,6.48
111.27,0.51,-0.56,-0.68,0.49,7.13
111.27,0.51,-0.56,-0.68,0.49,7.13
111.75,-0.02,1.57,-0.75,0.81,7.79
111.75,-0.02,1.57,-0.75,0.81,7.79
112.32,-0.63,3.59,-0.77,1.11,8.33
