yaw,pitch,roll,accelx,accely,accelz
85.05,-9.49,-13.91,0.32,-0.32,7.09
-180.0,-180.0,180.0,0.0,0.0,-0.0
85.25,-9.33,-14.14,0.5,-0.47,7.44
85.19,-9.18,-13.98,0.79,-0.58,8.07
85.19,-9.18,-13.98,0.79,-0.58,8.07
85.09,-9.17,-13.8,0.91,-0.64,8.53
85.09,-9.17,-13.8,0.91,-0.64,8.53
84.95,-9.3,-13.59,0.84,-0.66,8.87
84.95,-9.3,-13.59,0.84,-0.66,8.87
84.76,-9.5,-13.49,0.55,-0.66,9.06
84.76,-9.5,-13.49,0.55,-0.66,9.06
84.54,-9.72,-13.51,0.08,-0.66,9.02
84.34,-9.91,-13.64,-0.46,-0.69,8.76
84.34,-9.91,-13.64,-0.46,-0.69,8.76
84.17,-10.03,-13.75,-0.89,-0.75,8.4
84.12,-10.14,-13.78,-1.17,-0.83,8.04
84.12,-10.14,-13.78,-1.17,-0.83,8.04
84.17,-10.23,-13.71,-1.26,-0.86,7.69
84.17,-10.23,-13.71,-1.26,-0.86,7.69
84.3,-10.39,-13.55,-1.23,-0.8,7.28
84.43,-10.54,-13.23,-1.16,-0.76,7.05
84.43,-10.54,-13.23,-1.16,-0.76,7.05
84.56,-10.81,-12.7,-1.16,-0.68,7.03
84.56,-10.81,-12.7,-1.16,-0.68,7.03
84.7,-11.19,-12.02,-1.32,-0.59,7.15
84.82,-11.66,-11.3,-1.57,-0.48,7.35
84.82,-11.66,-11.3,-1.57,-0.48,7.35
84.94,-12.16,-10.62,-1.82,-0.35,7.56
84.94,-12.16,-10.62,-1.82,-0.35,7.56
85.07,-12.63,-10.03,-2.05,-0.21,7.74
85.07,-12.63,-10.03,-2.05,-0.21,7.74
85.18,-13.05,-9.53,-2.27,-0.08,7.84
85.29,-13.45,-9.08,-2.54,0.05,7.89
85.29,-13.45,-9.08,-2.54,0.05,7.89
85.42,-13.8,-8.69,-2.77,0.19,7.9
85.42,-13.8,-8.69,-2.77,0.19,7.9
85.63,-14.11,-8.32,-2.91,0.29,7.88
85.87,-14.37,-8.04,-3.05,0.35,7.84
85.87,-14.37,-8.04,-3.05,0.35,7.84
